fish_id,group,clutch,timepoint_h,amplitude_fit,decay_constant_fit,offset_fit,tau_se,r2,rmse,n_points,converged,tau_at_bound,tau_loglin,n_dropped,frac_dropped,baseline_locomotion,mean_distance_obs,resp_prob_block1_obs,resp_prob_block6_obs,amplitude_supplied,decay_constant_supplied,offset_supplied,tau_diff
fish_043,high_impact,clutch_A,5.0,7.872713310822688,1.027522230742323,1.323887516677069,0.26429830797853554,0.7537648856480214,0.8539295135294361,30,True,False,22.018758533952763,14,0.4666666666666667,65.69,1.7456999999999998,0.4,0.4,7.873,1.027,1.324,0.0005222307423231598
fish_043,high_impact,clutch_A,24.0,7.923619907258142,1.114731078706903,1.3203646178150694,0.2994879439295882,0.7286687639851951,0.9277037518276026,30,True,False,21.266585746541633,10,0.3333333333333333,74.78,1.7663333333333333,0.4,0.4,7.924,1.115,1.32,-0.0002689212930970797
fish_044,high_impact,clutch_A,-1.0,9.24815598764447,5.488953338947416,2.024592806506286,0.9079034146756043,0.879360931955526,0.9026539692823781,30,True,False,9.848058414269696,8,0.26666666666666666,94.77,3.8676666666666666,1.0,0.6,9.248,5.489,2.025,-4.666105258355202e-05
fish_044,high_impact,clutch_A,0.5,5.9797469933452625,5.181466784364356,1.5286117528518162,1.2172198339883298,0.7774120415161311,0.8358757289263822,30,True,False,11.324319012789134,10,0.3333333333333333,52.2,2.6608,0.8,0.2,5.98,5.181,1.529,0.0004667843643559877
fish_044,high_impact,clutch_A,1.0,5.6237458541986385,4.475870991410443,1.58822772331791,1.168003932241789,0.7252730502403656,0.8814362236568553,30,True,False,14.417110099724567,10,0.3333333333333333,57.23,2.523333333333333,1.0,0.0,5.624,4.476,1.588,-0.00012900858955688932
fish_044,high_impact,clutch_A,5.0,6.2320391716259405,4.514131479372688,1.2550179677298186,0.890177113595933,0.8226609664271153,0.7380434274989224,30,True,False,10.383448360583644,11,0.36666666666666664,68.32,2.2990999999999997,0.8,0.4,6.232,4.514,1.255,0.00013147937268787047
fish_044,high_impact,clutch_A,24.0,5.555159935141505,4.475958992638015,1.994382665928845,1.2599562913992481,0.6940784108535283,0.9392134861652944,30,True,False,12.28500995525874,10,0.3333333333333333,72.16,2.9181000000000004,1.0,0.2,5.555,4.476,1.994,-4.1007361985201385e-05
fish_045,high_impact,clutch_A,-1.0,9.707951313122395,5.598647887600856,1.7676878599297534,0.7684044308198827,0.9146841603194306,0.7834650590449053,30,True,False,9.07813180599569,4,0.13333333333333333,95.04,3.7367,1.0,0.4,9.708,5.599,1.768,-0.00035211239914456627
fish_045,high_impact,clutch_A,0.5,8.116909894168833,2.2886465603112716,1.2969079982404044,0.4771685286533282,0.789777994924586,0.92073508444904,30,True,False,13.46559404073014,14,0.4666666666666667,54.16,2.061233333333333,1.0,0.2,8.117,2.289,1.297,-0.0003534396887285851
fish_045,high_impact,clutch_A,1.0,9.327199912071125,2.099982024631926,1.2617908154519337,0.30340167221180503,0.8872339973329582,0.7172907908881591,30,True,False,7.728543331295237,17,0.5666666666666667,51.8,2.0824333333333334,0.8,0.4,9.327,2.1,1.262,-1.7975368074019116e-05
fish_045,high_impact,clutch_A,5.0,6.63809134469512,3.712982338730052,1.054024760366128,0.9960999595557323,0.702115993025475,1.0601551752207814,30,True,False,15.212651108313862,13,0.43333333333333335,58.28,1.9909,1.0,0.6,6.638,3.713,1.054,-1.7661269948288094e-05
fish_045,high_impact,clutch_A,24.0,6.8254008561298,5.524745597398869,1.2712823151809942,1.2686242989570493,0.7915642059819799,0.9238013352637232,30,True,False,9.127707352585126,5,0.16666666666666666,75.85,2.6394000000000006,1.0,0.0,6.825,5.525,1.271,-0.00025440260113107627
fish_046,sham,clutch_B,-1.0,6.325275643204252,7.265062099238124,2.0351973161461374,1.7057838601756161,0.8190163423283581,0.8057326099950879,30,True,False,11.76968659764538,10,0.3333333333333333,97.13,3.6484333333333336,1.0,0.8,6.325,7.265,2.035,6.209923812416918e-05
fish_046,sham,clutch_B,0.5,7.021644595257904,7.694190697336042,2.082219420562073,1.905770981923092,0.8116365287739775,0.9187011936535642,30,True,False,13.346297435046495,7,0.23333333333333334,99.53,3.963733333333333,0.8,0.4,7.022,7.694,2.082,0.000190697336042156
fish_046,sham,clutch_B,1.0,6.847100931346114,5.812627615438363,2.319671039658122,1.2779840950762789,0.8107656071267854,0.8784738509501231,30,True,False,9.780323399597759,6,0.2,104.79,3.755433333333334,1.0,0.4,6.847,5.813,2.32,-0.0003723845616363519
fish_046,sham,clutch_B,5.0,7.115328473827959,8.480739307867104,1.80376588004341,2.1608846208692194,0.8192703246139282,0.9083021075926386,30,True,False,10.175396360360455,10,0.3333333333333333,97.05,3.8741,1.0,0.2,7.115,8.481,1.804,-0.0002606921328958123
fish_046,sham,clutch_B,24.0,5.936187999163286,8.475845085441202,1.834891863851685,2.7824958302877607,0.7318298849827766,0.9766643229475395,30,True,False,12.89087714473796,10,0.3333333333333333,105.86,3.5613000000000006,1.0,0.6,5.936,8.476,1.835,-0.00015491455879868
fish_047,sham,clutch_B,-1.0,4.260670104364136,4.606360321494024,2.561029141893958,1.8926365740034468,0.5186798596641393,1.0508307692390426,30,True,False,23.080555774564036,10,0.3333333333333333,117.69,3.2877333333333336,0.8,0.2,4.261,4.606,2.561,0.00036032149402398517
fish_047,sham,clutch_B,0.5,6.3223183805338605,4.03756089062418,1.8207276547607343,1.0558592630895791,0.7172088364182637,0.9906749187325798,30,True,False,13.562177520315062,6,0.2,101.82,2.7807666666666666,1.0,0.4,6.322,4.038,1.821,-0.00043910937582047893
fish_047,sham,clutch_B,1.0,9.681326496674401,2.547037243559954,2.120964192969858,0.4474972188972127,0.8407215868997289,0.9491948800563463,30,True,False,10.538455362346793,8,0.26666666666666666,107.77,3.1148,1.0,0.8,9.681,2.547,2.121,3.724355995382567e-05
fish_047,sham,clutch_B,5.0,5.175753517079013,5.006973968561961,1.832621140307337,1.598441735927379,0.6499458609914934,0.9867934976097484,30,True,False,14.71763314068027,8,0.26666666666666666,99.02,2.7831999999999995,0.6,0.8,5.176,5.007,1.833,-2.6031438038920385e-05
fish_047,sham,clutch_B,24.0,5.959460246423107,3.8070966310279917,2.112982995134379,0.9685372986262362,0.7250386222281924,0.9046637005717302,30,True,False,13.476211292447067,9,0.3,106.19,2.9726,0.8,0.6,5.959,3.807,2.113,9.663102799173373e-05
fish_048,sham,clutch_B,-1.0,7.179765567101082,9.722859833824893,1.7502770744325709,2.9064780726573276,0.7959014377603592,0.9822522100151219,30,True,False,8.329289758237318,3,0.1,114.29,4.087000000000001,1.0,0.0,7.18,9.722,1.751,0.0008598338248937409
fish_048,sham,clutch_B,0.5,8.33084735810904,13.854335878413261,1.069392707954654,4.605526454567506,0.8414913616521416,0.9227325225880134,30,True,False,7.8342189099691915,4,0.13333333333333333,101.28,4.5997666666666674,1.0,0.2,8.331,13.854,1.069,0.00033587841326188084
fish_048,sham,clutch_B,1.0,7.038596624640945,8.835046937320161,2.7869590930105135,2.7950640910498787,0.7552891688577398,1.0879099343682062,30,True,False,10.162502876074178,4,0.13333333333333333,101.07,4.905866666666667,1.0,0.8,7.039,8.834,2.787,0.0010469373201615895
fish_048,sham,clutch_B,5.0,8.934220694984392,18.28771793167778,0.09617744623007009,7.034449384459207,0.863820595762966,0.8295888119065487,30,True,False,10.254898387235148,5,0.16666666666666666,105.35,4.607533333333333,1.0,0.4,8.934,18.288,0.096,-0.00028206832222110734
fish_048,sham,clutch_B,24.0,7.909617860344915,16.7054510211068,1.0260013838757542,8.518716818099703,0.755069945393258,1.088317518567531,30,True,False,9.431872852154592,7,0.23333333333333334,105.03,4.8104000000000005,1.0,0.6,7.91,16.707,1.026,-0.0015489788932008253
fish_049,sham,clutch_B,-1.0,5.74902417997016,8.889231772416718,1.5642779152835637,2.7530340463281133,0.7643992670731359,0.8665069860802099,30,True,False,10.260794870809882,8,0.26666666666666666,104.2,3.303733333333333,0.6,0.2,5.749,8.889,1.564,0.0002317724167184565
fish_049,sham,clutch_B,0.5,5.423045833967519,6.457058351158268,2.770114211498311,2.1781495727938287,0.6634795328117729,1.037668465861258,30,True,False,9.46372260971954,10,0.3333333333333333,103.25,4.017966666666666,0.8,0.4,5.423,6.457,2.77,5.835115826791082e-05
fish_049,sham,clutch_B,1.0,6.243187824770322,8.280441623022003,2.0994232058176117,2.241671512467497,0.7962157667691364,0.8586080932127267,30,True,False,12.427764531412713,4,0.13333333333333333,111.68,3.8799333333333337,0.8,0.4,6.243,8.28,2.099,0.00044162302200412284
fish_049,sham,clutch_B,5.0,6.180766705439047,17.15240929808726,0.9888646222296988,8.381582213493273,0.7784584954004736,0.7893676107605373,30,True,False,10.910044387416976,9,0.3,98.14,3.993933333333333,1.0,0.6,6.181,17.152,0.989,0.00040929808725920225
fish_049,sham,clutch_B,24.0,7.429913894023272,8.934206825133645,1.4071908444882208,2.2203801946779875,0.8352404343062565,0.8957269839547515,30,True,False,8.63629128441996,6,0.2,101.18,3.6646000000000005,1.0,0.4,7.43,8.934,1.407,0.0002068251336453386
fish_050,sham,clutch_B,-1.0,5.756758592086564,6.120206087213765,2.301286380763851,1.3679556057687214,0.8114613539920492,0.7414520686764349,30,True,False,13.16109845944476,14,0.4666666666666667,107.65,3.5648,1.0,0.2,5.757,6.12,2.301,0.00020608721376458305
fish_050,sham,clutch_B,1.0,6.869905856882375,8.97830565961368,1.6044239229939075,2.211477272344655,0.838502785957843,0.8182254993587486,30,True,False,11.069114150147959,3,0.1,104.61,3.7001666666666666,1.0,0.4,6.87,8.978,1.604,0.0003056596136801204
fish_050,sham,clutch_B,5.0,7.474223470175466,14.052929301865014,0.5244169895056853,5.268559442687448,0.8102795358965185,0.9196846944248409,30,True,False,7.876359549912542,3,0.1,113.02,3.722633333333334,1.0,0.2,7.474,14.053,0.524,-7.069813498716826e-05
fish_050,sham,clutch_B,24.0,6.204297130302494,9.754142191246855,1.9203488849032029,2.9387126411436957,0.7940395853875055,0.8534529813235344,30,True,False,14.13899507732014,5,0.16666666666666666,92.23,3.9448,0.8,0.2,6.204,9.754,1.92,0.00014219124685510565
fish_051,sham,clutch_B,-1.0,7.150415955930819,4.089183468502564,1.8135775206048828,0.7497753604599173,0.8381636472538645,0.7860938222736917,30,True,False,9.822847818917039,8,0.26666666666666666,103.12,2.911533333333333,1.0,0.6,7.15,4.089,1.814,0.0001834685025636773
fish_051,sham,clutch_B,0.5,6.025904062944437,3.6211319446055383,2.3744419109475645,0.9427119846799887,0.713397457460119,0.9314437210864382,30,True,False,9.278140462372873,6,0.2,117.05,3.2066333333333334,1.0,0.4,6.026,3.621,2.374,0.00013194460553833665
fish_051,sham,clutch_B,1.0,6.711963004584267,3.931014737549003,2.070918307558711,0.9408144640475431,0.7502941922629254,0.9609370964536492,30,True,False,20.218151567754298,9,0.3,96.19,3.066533333333333,0.8,0.4,6.712,3.931,2.071,1.4737549002941108e-05
fish_051,sham,clutch_B,5.0,7.369626064934128,5.13603497354204,1.3811022709955538,1.2309503678690557,0.7695439524894665,1.0520791890306997,30,True,False,9.289461431686071,8,0.26666666666666666,98.15,2.7655666666666665,1.0,0.4,7.37,5.136,1.381,3.4973542040184213e-05
fish_051,sham,clutch_B,24.0,6.557560316777575,4.97726717136914,1.7812553535686992,1.0504306877995782,0.8089952598624848,0.8269597218728776,30,True,False,9.287398577993983,8,0.26666666666666666,94.55,2.979266666666667,1.0,0.0,6.558,4.977,1.781,0.0002671713691393407
fish_052,sham,clutch_B,-1.0,6.756859806501583,5.0355754612913834,2.138005462587866,0.9653825132779762,0.8377637872844368,0.7731979206168986,30,True,False,10.477601242274611,10,0.3333333333333333,104.61,3.385266666666667,1.0,0.2,6.757,5.036,2.138,-0.00042453870861614007
fish_052,sham,clutch_B,0.5,6.257718098336784,5.3360396571347914,1.9359493745564365,1.5838963178420888,0.6899072269212121,1.100955488774558,30,True,False,20.253943949434635,12,0.4,100.35,3.1521333333333335,1.0,0.2,6.258,5.336,1.936,3.965713479114896e-05
fish_052,sham,clutch_B,1.0,6.460254692007222,7.326934190479943,1.7496466576293244,1.778630582998267,0.8102022160220759,0.847650730083848,30,True,False,11.722750459553689,5,0.16666666666666666,104.42,3.4094333333333338,1.0,0.2,6.46,7.327,1.75,-6.580952005652563e-05
fish_052,sham,clutch_B,5.0,7.154853495838353,4.497999214260603,2.2833047788079837,0.9937324060456807,0.7868055092759021,0.9493438962831837,30,True,False,8.633305949728097,5,0.16666666666666666,94.56,3.4781999999999993,1.0,0.4,7.155,4.498,2.283,-7.857393971022475e-07
fish_052,sham,clutch_B,24.0,5.431003867128168,7.534614011128354,1.8875698223164357,2.091037026620733,0.7705806268161884,0.8042891580952728,30,True,False,8.610548703148455,11,0.36666666666666664,105.49,3.316933333333333,1.0,0.2,5.431,7.534,1.888,0.0006140111283539085
fish_053,sham,clutch_B,-1.0,7.090012498208339,5.875446186013434,1.676068081400301,1.6993582896389021,0.7138382789639726,1.1937351245501024,30,True,False,16.00085995502546,10,0.3333333333333333,111.97,3.1769999999999996,1.0,0.2,7.09,5.875,1.676,0.00044618601343415776
fish_053,sham,clutch_B,0.5,6.371745887502821,3.8346602920057973,2.246181499815263,1.1536535985602148,0.6538589535763755,1.144538706318813,30,True,False,13.600724476681613,9,0.3,111.5,3.1710666666666674,1.0,0.0,6.372,3.835,2.246,-0.00033970799420268705
fish_053,sham,clutch_B,1.0,6.308060484244023,3.825660032324738,2.022000032271664,0.7204278674980433,0.8281302496673906,0.7091175426173039,30,True,False,9.38398536803546,13,0.43333333333333335,105.9,2.935766666666667,0.8,0.2,6.308,3.826,2.022,-0.00033996767526200955
fish_053,sham,clutch_B,5.0,7.276740804959475,3.8877097557114797,2.2669752212133996,1.0086243585702126,0.7182538558271125,1.1284159001161806,30,True,False,12.020995842245354,10,0.3333333333333333,102.1,3.3359666666666667,0.8,0.2,7.277,3.888,2.267,-0.0002902442885202028
fish_054,sham,clutch_B,-1.0,4.335867676209688,7.285465118416616,2.3845019192151224,3.6040642047693545,0.5054917411948092,1.1622641347276303,30,True,False,16.357102731100216,6,0.2,109.26,3.4930333333333334,0.8,0.2,4.336,7.285,2.385,0.0004651184166162281
fish_054,sham,clutch_B,0.5,5.578635383939887,7.328110160086668,1.8487893553025971,2.809143801888729,0.6312845787561348,1.1558002353649173,30,True,False,8.391699769446932,8,0.26666666666666666,113.15,3.282266666666666,1.0,0.2,5.579,7.328,1.849,0.00011016008666775434
fish_054,sham,clutch_B,1.0,5.412826902438583,6.8824706379263905,2.2589157853094304,1.8058224215433754,0.7749795407203187,0.7877659748345317,30,True,False,11.83613978225811,1,0.03333333333333333,97.73,3.576033333333334,1.0,0.4,5.413,6.882,2.259,0.0004706379263907934
fish_054,sham,clutch_B,5.0,4.196321605110252,9.771382439818943,2.258577370788265,5.551247753555173,0.5207876933219585,1.0870745093674528,30,True,False,15.640340450307383,5,0.16666666666666666,112.6,3.629766666666667,0.8,0.4,4.196,9.771,2.259,0.00038243981894225954
fish_054,sham,clutch_B,24.0,5.207641364174455,7.683639297246532,1.9315362381122574,1.8523688411632173,0.8195564185718603,0.6636261682380427,30,True,False,12.320147416426058,6,0.2,104.67,3.325333333333333,1.0,0.4,5.208,7.684,1.932,-0.0003607027534684448
fish_055,sham,clutch_B,-1.0,7.340895862969611,6.592283773443181,1.6846747872175014,1.309507077733145,0.8526245721454055,0.8215162977029146,30,True,False,9.98555551525695,8,0.26666666666666666,96.75,3.4048666666666674,1.0,0.2,7.341,6.592,1.685,0.0002837734431810901
fish_055,sham,clutch_B,0.5,7.696330858606968,6.238901722221339,1.6965490044967033,1.3829569496456129,0.8162204696818849,0.977843323946633,30,True,False,10.51558357235961,6,0.2,109.52,3.4146666666666663,1.0,0.2,7.696,6.239,1.697,-9.827777866089349e-05
fish_055,sham,clutch_B,1.0,8.007479866960999,4.502820794379444,2.069310846652879,0.8209135991957468,0.8442835249383642,0.8767481137362156,30,True,False,8.707421220213972,10,0.3333333333333333,105.74,3.407866666666666,1.0,0.0,8.007,4.503,2.069,-0.00017920562055628864
fish_055,sham,clutch_B,5.0,5.77261560221801,4.941464792819733,2.5726325305031135,1.61052911474856,0.6389175294140041,1.1249138870757929,30,True,False,12.880267326253415,11,0.36666666666666664,97.91,3.6205,1.0,0.4,5.773,4.941,2.573,0.00046479281973343944
fish_055,sham,clutch_B,24.0,7.335653038012904,6.211272906024663,1.5946019159059732,1.3985320905201395,0.8109522305914779,0.9479028587988992,30,True,False,8.287117752756442,3,0.1,108.46,3.2258000000000004,1.0,0.0,7.336,6.211,1.595,0.0002729060246631221
fish_056,sham,clutch_B,-1.0,6.447160492305687,6.807273304799292,1.9487079142645791,1.2639709612329648,0.8719493789467203,0.6667646311052818,30,True,False,9.005137204498634,10,0.3333333333333333,107.39,3.502533333333333,1.0,0.0,6.447,6.807,1.949,0.0002733047992915516
fish_056,sham,clutch_B,0.5,7.165179428385834,13.473538552977551,1.5878809775455447,4.42961015208839,0.8384692117854091,0.8079974490423519,30,True,False,11.399106353863035,5,0.16666666666666666,110.09,4.566533333333333,1.0,0.4,7.165,13.474,1.588,-0.0004614470224488798
fish_056,sham,clutch_B,1.0,6.655051542751484,8.865806520541524,2.017493663941847,2.1493099162724314,0.8407193788209633,0.7864943656750454,30,True,False,9.81288950186799,5,0.16666666666666666,101.02,4.0267,1.0,0.4,6.655,8.866,2.017,-0.0001934794584759203
fish_056,sham,clutch_B,5.0,6.534127820294787,6.493059817085548,2.497550593118965,1.4416377966113618,0.8205332166121697,0.8214451691346063,30,True,False,10.111412509421323,7,0.23333333333333334,101.19,4.008433333333333,1.0,0.6,6.534,6.493,2.498,5.9817085547919646e-05
fish_056,sham,clutch_B,24.0,10.144565701924359,11.935645179978376,2.297784957050135e-22,1.9245402294626892,0.947246541740133,0.6316415358178598,30,True,False,7.5439105279412955,5,0.16666666666666666,105.14,3.863333333333334,1.0,0.0,10.145,11.936,0.0,-0.00035482002162368076
fish_057,sham,clutch_B,-1.0,6.8790322857834525,5.305156562957936,2.1203103871333187,1.3700116981335444,0.7455086363657756,1.053802862804535,30,True,False,12.230442432454852,13,0.43333333333333335,100.0,3.450366666666667,1.0,1.0,6.879,5.305,2.12,0.0001565629579358685
fish_057,sham,clutch_B,0.5,8.942420814427415,1.9813010183273556,1.7078212666964891,0.3495965849629253,0.8414056451513583,0.8269710283668177,30,True,False,13.729521586735475,8,0.26666666666666666,101.8,2.459933333333333,0.8,0.6,8.942,1.981,1.708,0.0003010183273555178
fish_057,sham,clutch_B,1.0,9.336542831487579,2.4684098027799664,1.7777706761011658,0.4447845521159102,0.8338531850631271,0.9320880840592103,30,True,False,9.56765989917022,17,0.5666666666666667,100.61,2.7120666666666664,1.0,0.6,9.337,2.468,1.778,0.0004098027799663839
fish_057,sham,clutch_B,24.0,7.4447815892037585,2.3225860555256435,2.064574062017546,0.4529013645572375,0.8110410748933481,0.7926958176902746,30,True,False,11.575916219355204,13,0.43333333333333335,108.68,2.7739000000000003,1.0,0.2,7.445,2.323,2.065,-0.00041394447435649795
fish_058,sham,clutch_B,-1.0,6.190329057472551,5.281412834272385,2.241199989072484,1.62058964025632,0.6742071862891321,1.1274889911335966,30,True,False,16.991084079129998,8,0.26666666666666666,96.81,3.433333333333334,1.0,0.6,6.19,5.281,2.241,0.00041283427238525405
fish_058,sham,clutch_B,0.5,7.020379659764164,5.907470676688451,1.9747338587319734,1.2417887316643084,0.8258123884777542,0.8579736803050312,30,True,False,6.6109492963165035,10,0.3333333333333333,101.93,3.4680999999999997,0.8,0.6,7.02,5.907,1.975,0.0004706766884510216
fish_058,sham,clutch_B,1.0,6.195521518464402,14.673357498391288,0.908198358432822,7.832022857220907,0.6933680747553301,1.0357719260127254,30,True,False,11.886471753308808,7,0.23333333333333334,107.89,3.637166666666667,1.0,0.4,6.196,14.673,0.908,0.0003574983912884022
fish_058,sham,clutch_B,5.0,6.4441412452805515,7.148390919301971,2.0578406031437124,1.8023697273125725,0.7943840229155517,0.8876433879803386,30,True,False,10.504956318009992,7,0.23333333333333334,105.33,3.6784999999999997,1.0,0.6,6.444,7.148,2.058,0.0003909193019708823
fish_058,sham,clutch_B,24.0,6.434955922839066,6.237346289865486,2.488952551422221,1.597316353044042,0.7688895808420911,0.9446103362593586,30,True,False,14.117508509511483,8,0.26666666666666666,102.74,3.925166666666667,1.0,0.4,6.435,6.237,2.489,0.00034628986548579377
fish_059,sham,clutch_B,-1.0,7.074292941329663,4.895252095984375,2.016617777810834,0.9115015513637323,0.8436507938202691,0.7881733822839453,30,True,False,13.253946256301475,12,0.4,100.08,3.2901,1.0,0.6,7.074,4.895,2.017,0.0002520959843756998
fish_059,sham,clutch_B,0.5,6.844439120637556,3.6461901481717782,2.045101440530959,0.5672970282526896,0.8746774283752298,0.6327576731446773,30,True,False,13.616192120879862,9,0.3,101.0,2.996,1.0,0.0,6.844,3.646,2.045,0.0001901481717783149
fish_059,sham,clutch_B,1.0,6.9571596867064365,3.085179553978555,2.0057082142386684,0.6296949554417075,0.7979857478079756,0.8237547148811026,30,True,False,7.176048777322682,8,0.26666666666666666,95.14,2.843333333333334,0.6,0.8,6.957,3.085,2.006,0.0001795539785551803
fish_059,sham,clutch_B,5.0,5.483028036007272,4.015924498890876,2.097919100664335,1.0161297784459578,0.7300780831002074,0.831038322018622,30,True,False,10.6279895153229,6,0.2,102.91,2.9266000000000005,1.0,0.0,5.483,4.016,2.098,-7.550110912379893e-05
fish_059,sham,clutch_B,24.0,5.4789744163825045,4.398792287111726,2.0725116178531837,1.342070085213352,0.6573331137987741,1.0040908912924196,30,True,False,16.73078494443639,8,0.26666666666666666,107.53,2.969666666666667,1.0,0.4,5.479,4.399,2.073,-0.0002077128882742585
fish_060,sham,clutch_B,-1.0,6.539499376515597,3.7433204215597744,2.388054168359487,1.221307967032715,0.6148890689760624,1.2711674417023848,30,True,False,13.299800265667967,11,0.36666666666666664,100.67,3.3175666666666666,1.0,0.2,6.539,3.743,2.388,0.0003204215597745197
fish_060,sham,clutch_B,0.5,7.883887507659738,3.353571876599116,2.0553412972012026,0.560138857921885,0.8563752733523234,0.774190298115901,30,True,False,13.086981887720388,12,0.4,107.05,3.074433333333333,0.6,0.8,7.884,3.354,2.055,-0.00042812340088405065
fish_060,sham,clutch_B,1.0,6.912853827202549,3.4284094138691823,2.2101005679905676,0.920689781588075,0.6983363041665398,1.0948132180724144,30,True,False,19.260801306936894,7,0.23333333333333334,98.95,3.1207666666666665,1.0,0.4,6.913,3.429,2.21,-0.0005905861308175275
fish_060,sham,clutch_B,5.0,7.491946562099485,4.314237561136588,1.643933033808779,1.0743875203716615,0.7408392218390234,1.1205162423114672,30,True,False,13.942075605053633,10,0.3333333333333333,95.42,2.8498666666666663,1.0,0.2,7.492,4.314,1.644,0.00023756113658812694
fish_060,sham,clutch_B,24.0,6.527375493432667,5.6973548541967025,1.905486499553965,1.4110252332310986,0.7690920362186443,0.9473457089397744,30,True,False,8.1794626912846,3,0.1,113.78,3.2501,0.8,0.2,6.527,5.697,1.906,0.00035485419670244767
fish_061,low_impact,clutch_B,-1.0,8.816578812786346,5.558228868949325,2.268883434189801,1.0333939743414982,0.8532698742219671,0.9651454002691803,30,True,False,8.639596518690489,6,0.2,107.44,4.045633333333333,1.0,0.2,8.817,5.558,2.269,0.00022886894932483415
fish_061,low_impact,clutch_B,0.5,10.12233974091862,7.732300315454485,2.0268393985833746,1.3725125133268912,0.8939959278011484,0.9467816287479219,30,True,False,8.386149834601154,4,0.13333333333333333,87.3,4.750699999999999,1.0,0.6,10.122,7.732,2.027,0.0003003154544849451
fish_061,low_impact,clutch_B,1.0,9.857082574563021,5.634622488212235,2.4804046418096264,1.0481676157674058,0.854239419845569,1.0768918025314587,30,True,False,13.844846910600241,11,0.36666666666666664,101.39,4.491066666666667,1.0,0.8,9.857,5.635,2.48,-0.0003775117877644618
fish_061,low_impact,clutch_B,5.0,8.161798371563412,7.643800905130128,1.89614304919219,1.58018760813911,0.8600116985812045,0.8941579850429267,30,True,False,10.35794537978753,8,0.26666666666666666,93.48,4.0709,1.0,0.4,8.162,7.644,1.896,-0.00019909486987224057
fish_061,low_impact,clutch_B,24.0,7.541992287752079,6.006208635856804,2.2238227530111203,1.1799326379430446,0.8460042497665204,0.8579477285235341,30,True,False,13.174202020018058,6,0.2,102.49,3.8518666666666665,1.0,0.4,7.542,6.006,2.224,0.00020863585680341856
fish_062,low_impact,clutch_B,-1.0,5.549342632952077,7.068532654901256,1.942925568205938,2.245883063666756,0.7065024190022648,0.9677419711439235,30,True,False,10.151097170069717,5,0.16666666666666666,109.26,3.3249999999999997,1.0,0.2,5.549,7.069,1.943,-0.0004673450987437988
fish_062,low_impact,clutch_B,0.5,7.806709250477568,8.88541538188689,2.3630973385855,2.3702259823005036,0.8138174731132815,1.013748125531471,30,True,False,7.713993550719304,9,0.3,96.43,4.7243,1.0,0.6,7.807,8.885,2.363,0.0004153818868903869
fish_062,low_impact,clutch_B,1.0,5.829292017258376,7.059829220322457,2.161590928257288,2.18488828609012,0.7170558580154421,0.9906710195348439,30,True,False,13.777051726679483,10,0.3333333333333333,95.2,3.611833333333333,1.0,0.6,5.829,7.06,2.162,-0.00017077967754275392
fish_062,low_impact,clutch_B,5.0,5.184105377166657,8.036677448841093,2.1229417815341924,2.415385989962787,0.7540756004427671,0.8047137616052401,30,True,False,11.298159275579428,8,0.26666666666666666,91.16,3.564566666666667,1.0,0.6,5.184,8.037,2.123,-0.00032255115890755803
fish_062,low_impact,clutch_B,24.0,5.1946643167510995,10.438212469748859,1.527771612073601,4.749965604856495,0.649302158703212,1.0246643270408986,30,True,False,13.55120003285169,4,0.13333333333333333,106.61,3.316133333333334,0.8,0.8,5.195,10.438,1.528,0.00021246974885791303
fish_063,low_impact,clutch_B,-1.0,7.515059490922036,5.588476716874215,2.1091864136569067,1.280123600505911,0.7935752099620788,1.012565484538306,30,True,False,12.690072316309088,7,0.23333333333333334,94.57,3.6309666666666662,1.0,0.4,7.515,5.588,2.109,0.00047671687421502185
fish_063,low_impact,clutch_B,0.5,7.951877630420529,6.13133044892707,2.9248906430536628,1.6918330398576216,0.7387642781512923,1.2637445222660206,30,True,False,15.793991778859759,8,0.26666666666666666,95.33,4.672999999999999,0.8,0.6,7.952,6.131,2.925,0.000330448927069682
fish_063,low_impact,clutch_B,1.0,8.617363969706542,11.075359802143613,0.6671638778088185,2.478669881882787,0.8927104718547741,0.79598502539461,30,True,False,9.217773274041003,2,0.06666666666666667,97.95,3.7726333333333337,1.0,0.0,8.617,11.075,0.667,0.0003598021436133081
fish_063,low_impact,clutch_B,5.0,5.654080047648263,10.288904077397694,1.7632787782582313,3.5055742354633646,0.764036724207097,0.8446346143066134,30,True,False,13.689204435890517,5,0.16666666666666666,96.41,3.687966666666666,1.0,0.2,5.654,10.289,1.763,-9.592260230562033e-05
fish_063,low_impact,clutch_B,24.0,6.367210380299332,8.05243938201271,1.8264617840509767,2.1889543209067583,0.7897482995930503,0.8930109983580418,30,True,False,13.819964143972758,7,0.23333333333333334,109.48,3.6000333333333336,1.0,0.4,6.367,8.052,1.826,0.0004393820127095438
fish_064,low_impact,clutch_B,-1.0,6.511538218032116,5.2150942228572355,1.9197478121214375,1.0335076758150634,0.8312394067142784,0.7672399371427432,30,True,False,12.38571479216902,6,0.2,104.79,3.1597333333333335,1.0,0.0,6.512,5.215,1.92,9.422285723559298e-05
fish_064,low_impact,clutch_B,0.5,8.69954608108829,7.552289904990751,2.0740879814151367,1.5677305757400697,0.8575064752767063,0.962582568089738,30,True,False,10.978035445575443,4,0.13333333333333333,92.07,4.3683,1.0,0.2,8.7,7.552,2.074,0.0002899049907512108
